match_id,start_time_s,start_time_utc,patch,patch_source,winner,winner_team_index,team_1_average_badge,team_2_average_badge,team_1_hero_1,team_1_hero_2,team_1_hero_3,team_1_hero_4,team_1_hero_5,team_1_hero_6,team_2_hero_1,team_2_hero_2,team_2_hero_3,team_2_hero_4,team_2_hero_5,team_2_hero_6
77953396,1777022418,2026-04-24 09:20:18 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,104,104,58,1,69,20,6,16,15,14,31,80,65,64
77953392,1777022418,2026-04-24 09:20:18 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,72,72,11,4,79,17,19,63,27,14,81,1,8,16
77953388,1777022417,2026-04-24 09:20:17 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,56,56,15,16,17,81,27,79,3,7,1,11,66,67
77953385,1777022413,2026-04-24 09:20:13 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,55,55,64,50,11,65,6,3,69,27,15,13,77,16
77953367,1777022396,2026-04-24 09:19:56 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,31,31,2,67,8,1,77,20,69,64,7,11,25,3
77953362,1777022392,2026-04-24 09:19:52 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,74,74,77,66,52,60,63,67,58,11,79,3,81,1
77953361,1777022393,2026-04-24 09:19:53 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,84,84,50,60,80,25,15,31,13,1,19,79,69,77
77953329,1777022371,2026-04-24 09:19:31 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,12,12,76,15,25,14,13,1,63,77,18,2,64,69
77953328,1777022370,2026-04-24 09:19:30 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,66,66,63,35,31,3,18,13,69,64,65,12,77,7
77953327,1777022369,2026-04-24 09:19:29 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,81,81,50,3,81,15,11,72,1,2,67,66,63,18
77953326,1777022368,2026-04-24 09:19:28 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,65,65,65,1,20,79,35,81,63,15,13,2,64,60
77953325,1777022366,2026-04-24 09:19:26 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,23,23,15,10,80,1,13,18,35,76,6,69,2,77
77953308,1777022353,2026-04-24 09:19:13 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,52,52,27,50,80,1,79,67,69,16,77,52,64,15
77953296,1777022344,2026-04-24 09:19:04 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,25,25,76,63,2,77,66,79,64,11,31,60,7,1
77953291,1777022341,2026-04-24 09:19:01 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,56,61,66,63,14,1,15,17,3,11,72,18,65,50
77953289,1777022340,2026-04-24 09:19:00 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,52,52,13,69,8,72,19,15,11,20,80,63,76,31
77953284,1777022335,2026-04-24 09:18:55 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,84,84,17,19,18,79,7,58,63,35,72,1,67,31
77953283,1777022333,2026-04-24 09:18:53 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,31,31,52,77,19,79,3,8,11,1,13,67,80,81
77953278,1777022330,2026-04-24 09:18:50 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,86,86,17,72,10,31,58,79,52,64,20,15,4,69
77953277,1777022329,2026-04-24 09:18:49 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,71,71,19,12,72,13,2,69,76,50,11,80,15,35
77953275,1777022326,2026-04-24 09:18:46 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,101,101,7,11,65,64,19,79,25,63,31,80,3,67
77953253,1777022308,2026-04-24 09:18:28 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,83,83,7,81,19,67,10,4,15,72,13,31,64,2
77953252,1777022308,2026-04-24 09:18:28 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,85,85,1,31,14,66,60,65,15,16,4,8,64,80
77953251,1777022308,2026-04-24 09:18:28 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,23,23,52,76,67,63,66,1,72,13,80,12,60,7
77953243,1777022304,2026-04-24 09:18:24 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,74,74,65,20,8,69,66,81,64,13,79,72,63,11
77953242,1777022304,2026-04-24 09:18:24 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,86,86,67,2,25,69,58,66,10,12,63,11,72,65
77953241,1777022304,2026-04-24 09:18:24 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,14,14,52,69,15,35,3,64,65,81,72,79,31,76
77953239,1777022303,2026-04-24 09:18:23 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,96,96,7,3,19,11,63,31,20,76,15,58,79,1
77953237,1777022303,2026-04-24 09:18:23 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,62,62,15,13,1,4,79,65,72,16,63,64,76,10
77953200,1777022277,2026-04-24 09:17:57 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,92,92,19,4,27,67,65,69,77,7,20,18,17,6
77953197,1777022275,2026-04-24 09:17:55 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,84,84,11,64,2,67,16,4,1,19,15,52,65,79
77953196,1777022273,2026-04-24 09:17:53 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,16,16,50,15,67,1,77,64,12,19,2,11,63,80
77953195,1777022272,2026-04-24 09:17:52 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,75,75,19,77,10,11,1,2,63,27,20,31,52,79
77953194,1777022272,2026-04-24 09:17:52 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,66,66,14,50,18,2,81,66,80,79,6,65,63,77
77953191,1777022271,2026-04-24 09:17:51 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,46,46,7,69,2,80,15,11,14,8,64,4,17,31
77953190,1777022270,2026-04-24 09:17:50 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,51,46,7,81,80,76,15,11,63,79,67,72,19,52
77953176,1777022259,2026-04-24 09:17:39 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,101,101,7,19,11,10,64,63,13,16,2,15,77,12
77953143,1777022232,2026-04-24 09:17:12 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,73,73,76,77,25,79,31,17,67,19,8,12,2,65
77953130,1777022217,2026-04-24 09:16:57 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,45,51,67,80,25,64,76,14,77,79,20,63,31,19
77953118,1777022212,2026-04-24 09:16:52 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,93,93,15,10,6,35,63,3,65,52,19,17,18,67
77953113,1777022210,2026-04-24 09:16:50 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,102,102,52,10,18,11,7,17,76,31,27,64,77,69
77953075,1777022175,2026-04-24 09:16:15 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,32,32,2,77,25,14,11,64,72,13,18,10,63,16
77953037,1777022150,2026-04-24 09:15:50 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,106,106,16,1,10,7,79,64,12,69,50,3,2,19
77953024,1777022139,2026-04-24 09:15:39 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,23,23,20,64,81,58,79,4,66,67,8,2,27,17
77953002,1777022128,2026-04-24 09:15:28 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,62,62,76,2,6,31,79,65,1,69,64,63,67,25
77952996,1777022125,2026-04-24 09:15:25 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,33,33,50,15,69,11,72,65,64,3,76,10,66,67
77952994,1777022124,2026-04-24 09:15:24 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,85,85,31,12,77,10,35,63,67,13,19,7,1,18
77952990,1777022123,2026-04-24 09:15:23 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,12,12,80,69,64,81,11,65,77,20,10,63,66,67
77952989,1777022121,2026-04-24 09:15:21 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,85,85,12,58,64,8,7,20,1,69,6,17,4,60
77952988,1777022121,2026-04-24 09:15:21 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,42,42,1,64,13,14,18,81,7,69,79,77,31,72
77952987,1777022121,2026-04-24 09:15:21 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,16,15,4,80,7,35,81,79,20,64,31,12,50,63
77952986,1777022121,2026-04-24 09:15:21 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,84,84,10,4,69,27,1,31,77,19,2,52,63,20
77952975,1777022112,2026-04-24 09:15:12 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,42,42,50,63,69,25,11,15,77,64,72,7,8,79
77952974,1777022110,2026-04-24 09:15:10 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,22,21,13,66,77,15,79,3,25,60,63,14,31,2
77952972,1777022107,2026-04-24 09:15:07 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,45,45,50,77,25,79,11,13,76,27,67,1,16,3
77952966,1777022102,2026-04-24 09:15:02 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,102,102,63,15,77,14,64,10,19,31,79,17,20,13
77952960,1777022099,2026-04-24 09:14:59 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,23,23,13,25,31,15,67,1,11,50,6,77,76,7
77952938,1777022084,2026-04-24 09:14:44 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,46,51,64,77,10,4,7,18,2,1,79,19,8,15
77952934,1777022081,2026-04-24 09:14:41 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,32,32,63,76,14,81,11,25,79,52,15,35,64,7
77952933,1777022081,2026-04-24 09:14:41 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,66,66,17,52,19,20,8,67,15,80,64,31,7,79
77952932,1777022077,2026-04-24 09:14:37 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,66,66,77,3,72,76,11,81,65,79,27,13,67,7
77952925,1777022071,2026-04-24 09:14:31 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,12,12,2,79,31,20,77,72,50,64,3,19,15,67
77952921,1777022069,2026-04-24 09:14:29 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,16,16,58,2,64,50,19,76,14,63,66,1,27,79
77952898,1777022051,2026-04-24 09:14:11 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,62,62,17,58,12,67,2,25,18,4,1,11,81,7
77952897,1777022051,2026-04-24 09:14:11 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,45,52,17,63,12,64,31,7,11,13,79,50,4,19
77952896,1777022051,2026-04-24 09:14:11 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,46,46,4,58,13,79,27,11,2,76,64,3,16,72
77952893,1777022049,2026-04-24 09:14:09 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,91,91,11,20,31,6,58,50,65,80,2,10,18,15
77952892,1777022048,2026-04-24 09:14:08 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,82,82,2,65,67,52,11,6,15,58,10,3,27,76
77952891,1777022048,2026-04-24 09:14:08 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,55,55,50,67,79,25,66,7,63,35,76,64,69,31
77952890,1777022046,2026-04-24 09:14:06 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,75,75,1,31,10,72,13,67,63,77,80,60,25,11
77952887,1777022043,2026-04-24 09:14:03 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,55,55,72,1,69,4,50,79,27,80,77,3,76,12
77952870,1777022029,2026-04-24 09:13:49 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,93,93,17,76,16,64,79,19,13,2,60,10,18,27
77952859,1777022024,2026-04-24 09:13:44 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,62,62,12,13,63,11,31,65,1,4,77,58,67,69
77952854,1777022019,2026-04-24 09:13:39 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,112,112,52,31,72,11,3,1,12,77,64,4,8,50
77952837,1777022005,2026-04-24 09:13:25 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,104,104,31,63,20,1,79,3,25,7,8,4,14,15
77952832,1777022002,2026-04-24 09:13:22 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,15,15,67,7,2,11,3,72,66,18,50,69,76,13
77952781,1777021974,2026-04-24 09:12:54 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,103,103,17,31,65,10,72,63,69,19,1,3,14,4
77952732,1777021944,2026-04-24 09:12:24 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,92,92,13,10,69,66,67,27,18,15,1,63,2,79
77952703,1777021925,2026-04-24 09:12:05 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,94,94,3,52,76,77,63,25,72,80,20,7,79,64
77952696,1777021921,2026-04-24 09:12:01 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,16,16,13,8,25,27,3,79,12,69,65,80,63,64
77952694,1777021920,2026-04-24 09:12:00 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,76,76,50,31,76,15,14,52,77,63,79,11,19,2
77952682,1777021907,2026-04-24 09:11:47 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,41,41,58,52,31,13,25,79,67,3,63,27,8,66
77952679,1777021906,2026-04-24 09:11:46 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,64,64,4,66,79,65,20,76,77,64,12,7,13,11
77952678,1777021906,2026-04-24 09:11:46 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,52,53,58,15,7,18,69,65,25,64,10,20,13,60
77952677,1777021904,2026-04-24 09:11:44 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,75,75,52,7,4,31,11,76,66,64,63,81,15,67
77952676,1777021904,2026-04-24 09:11:44 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,36,36,76,63,13,72,20,4,11,1,27,80,7,79
77952675,1777021904,2026-04-24 09:11:44 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,94,94,52,1,8,19,79,15,31,77,16,17,2,11
77952674,1777021903,2026-04-24 09:11:43 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,102,102,50,6,13,67,80,31,65,79,15,77,58,1
77952668,1777021899,2026-04-24 09:11:39 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,34,35,12,76,1,80,11,63,8,77,20,27,64,2
77952665,1777021899,2026-04-24 09:11:39 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,81,81,72,65,13,2,11,31,19,7,80,63,15,17
77952660,1777021895,2026-04-24 09:11:35 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,12,12,72,27,65,50,79,69,67,76,77,81,14,64
77952659,1777021893,2026-04-24 09:11:33 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,91,91,20,15,3,12,1,13,11,19,72,79,50,63
77952658,1777021892,2026-04-24 09:11:32 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,23,23,69,65,63,67,27,19,11,50,2,1,16,3
77952652,1777021888,2026-04-24 09:11:28 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,25,24,17,31,10,72,79,1,27,76,15,14,3,4
77952651,1777021888,2026-04-24 09:11:28 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,44,44,69,50,12,1,76,64,72,13,14,4,79,2
77952648,1777021886,2026-04-24 09:11:26 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,64,64,52,20,67,72,15,50,81,64,66,2,69,14
77952647,1777021886,2026-04-24 09:11:26 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,63,63,3,6,67,64,1,58,14,13,31,15,19,27
77952646,1777021885,2026-04-24 09:11:25 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,42,41,1,52,79,77,64,14,17,3,65,8,18,31
77952643,1777021881,2026-04-24 09:11:21 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,82,82,2,66,58,1,11,3,6,80,50,15,69,77
77952642,1777021881,2026-04-24 09:11:21 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,61,82,1,10,79,77,4,19,18,31,3,6,65,58
77952635,1777021875,2026-04-24 09:11:15 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,23,23,52,81,4,31,80,67,7,69,79,25,2,19
77952628,1777021874,2026-04-24 09:11:14 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,45,45,7,63,64,76,80,18,6,20,50,10,15,3
77952627,1777021872,2026-04-24 09:11:12 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,33,33,3,4,52,66,79,31,14,77,65,72,64,69
77952626,1777021872,2026-04-24 09:11:12 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,56,56,52,11,15,13,1,66,80,4,63,16,67,27
77952620,1777021870,2026-04-24 09:11:10 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,52,52,2,63,77,4,11,52,76,67,14,1,19,65
77952619,1777021868,2026-04-24 09:11:08 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,62,62,11,72,58,17,6,79,14,3,65,27,80,12
77952616,1777021866,2026-04-24 09:11:06 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,91,91,52,17,16,18,3,15,60,13,25,11,63,31
77952613,1777021865,2026-04-24 09:11:05 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,55,55,3,11,19,66,79,2,16,4,15,69,65,76
77952610,1777021864,2026-04-24 09:11:04 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,71,71,64,77,63,16,76,20,67,72,3,65,81,6
77952608,1777021862,2026-04-24 09:11:02 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,101,101,10,7,81,77,11,35,1,64,15,52,65,69
77952601,1777021858,2026-04-24 09:10:58 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,12,12,8,50,69,31,77,27,72,2,3,13,12,11
77952600,1777021855,2026-04-24 09:10:55 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,102,102,80,19,65,76,67,2,13,25,79,81,64,15
77952599,1777021855,2026-04-24 09:10:55 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,55,55,50,72,11,81,79,52,65,58,18,1,13,67
77952596,1777021853,2026-04-24 09:10:53 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,74,74,20,66,77,67,50,64,63,35,13,8,15,11
77952595,1777021852,2026-04-24 09:10:52 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,75,75,81,11,76,18,2,13,17,15,25,7,52,67
77952594,1777021851,2026-04-24 09:10:51 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,116,116,67,25,1,69,80,7,8,20,2,4,63,66
77952590,1777021848,2026-04-24 09:10:48 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,43,42,63,72,35,69,58,60,79,76,80,1,65,11
77952587,1777021846,2026-04-24 09:10:46 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,46,51,65,72,12,3,69,2,20,79,1,80,31,13
77952586,1777021845,2026-04-24 09:10:45 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,94,94,7,2,77,63,79,18,15,64,11,4,10,13
77952578,1777021842,2026-04-24 09:10:42 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,12,12,13,50,10,67,1,11,60,63,20,76,80,15
77952571,1777021837,2026-04-24 09:10:37 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,92,95,25,7,11,3,27,67,13,15,2,66,14,72
77952566,1777021834,2026-04-24 09:10:34 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,32,32,27,12,31,13,2,65,20,50,79,76,64,19
